WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20200412,S08000031,,All ages,d,Female,,Emergency,,860,1382,-37.8
20200412,S08000031,,All ages,d,Male,,Emergency,,918,1309,-29.9
20200412,S08000032,,Under 5,,All,d,Emergency,,24,80.5,-70.2
20200412,S08000032,,May-14,,All,d,Emergency,,26,37,-29.7
20200412,S08000032,,15 - 44,,All,d,Emergency,,177,311,-43.1
20200412,S08000032,,45 - 64,,All,d,Emergency,,274,396.5,-30.9
20200412,S08000032,,65 - 74,,All,d,Emergency,,163,238.5,-31.7
20200412,S08000032,,75 - 84,,All,d,Emergency,,158,243.5,-35.1
20200412,S08000032,,85 and over,,All,d,Emergency,,64,117.5,-45.5
20200412,S08000032,,All ages,d,All,d,Emergency,,886,1424.5,-37.8
20200412,S08000032,,All ages,d,Female,,Emergency,,474,748.5,-36.7
20200412,S08000032,,All ages,d,Male,,Emergency,,409,670.5,-39
20200412,S92000003,d,Under 5,,All,d,Emergency,,339,818,-58.6
20200412,S92000003,d,May-14,,All,d,Emergency,,193,401,-51.9
20200412,S92000003,d,15 - 44,,All,d,Emergency,,1401,2446,-42.7
20200412,S92000003,d,45 - 64,,All,d,Emergency,,1998,2822.5,-29.2
20200412,S92000003,d,65 - 74,,All,d,Emergency,,1223,1873.5,-34.7
20200412,S92000003,d,75 - 84,,All,d,Emergency,,1368,2096.5,-34.7
20200412,S92000003,d,85 and over,,All,d,Emergency,,840,1288,-34.8
20200412,S92000003,d,All ages,d,All,d,Emergency,,7363,11745.5,-37.3
20200412,S92000003,d,All ages,d,Female,,Emergency,,3646,5993.5,-39.2
20200412,S92000003,d,All ages,d,Male,,Emergency,,3682,5664.5,-35
20200419,S08000015,,Under 5,,All,d,Emergency,,35,74.5,-53
20200419,S08000015,,May-14,,All,d,Emergency,,21,52.5,-60
20200419,S08000015,,15 - 44,,All,d,Emergency,,110,193,-43
20200419,S08000015,,45 - 64,,All,d,Emergency,,149,252,-40.9
20200419,S08000015,,65 - 74,,All,d,Emergency,,89,173.5,-48.7
20200419,S08000015,,75 - 84,,All,d,Emergency,,89,198,-55.1
20200419,S08000015,,85 and over,,All,d,Emergency,,58,83,-30.1
20200419,S08000015,,All ages,d,All,d,Emergency,,551,1026.5,-46.3
20200419,S08000015,,All ages,d,Female,,Emergency,,262,526.5,-50.2
20200419,S08000015,,All ages,d,Male,,Emergency,,286,493,-42
20200419,S08000016,,Under 5,,All,d,Emergency,,12,17,-29.4
20200419,S08000016,,May-14,,All,d,Emergency,,6,11,-45.5
20200419,S08000016,,15 - 44,,All,d,Emergency,,10,33.5,-70.1
20200419,S08000016,,45 - 64,,All,d,Emergency,,29,45,-35.6
20200419,S08000016,,65 - 74,,All,d,Emergency,,29,39,-25.6
20200419,S08000016,,75 - 84,,All,d,Emergency,,22,43,-48.8
20200419,S08000016,,85 and over,,All,d,Emergency,,25,34,-26.5
20200419,S08000016,,All ages,d,All,d,Emergency,,133,222.5,-40.2
20200419,S08000016,,All ages,d,Female,,Emergency,,70,110.5,-36.7
20200419,S08000016,,All ages,d,Male,,Emergency,,63,109.5,-42.5
20200419,S08000017,,Under 5,,All,d,Emergency,,9,33,-72.7
20200419,S08000017,,May-14,,All,d,Emergency,,7,14.5,-51.7
20200419,S08000017,,15 - 44,,All,d,Emergency,,29,61,-52.5
20200419,S08000017,,45 - 64,,All,d,Emergency,,38,73.5,-48.3
20200419,S08000017,,65 - 74,,All,d,Emergency,,23,64.5,-64.3
20200419,S08000017,,75 - 84,,All,d,Emergency,,44,63,-30.2
20200419,S08000017,,85 and over,,All,d,Emergency,,22,52,-57.7
20200419,S08000017,,All ages,d,All,d,Emergency,,172,361.5,-52.4
20200419,S08000017,,All ages,d,Female,,Emergency,,80,195.5,-59.1
20200419,S08000017,,All ages,d,Male,,Emergency,,92,164.5,-44.1
20200419,S08000019,,Under 5,,All,d,Emergency,,15,72.5,-79.3
20200419,S08000019,,May-14,,All,d,Emergency,,12,47,-74.5
20200419,S08000019,,15 - 44,,All,d,Emergency,,74,165.5,-55.3
20200419,S08000019,,45 - 64,,All,d,Emergency,,109,185.5,-41.2
20200419,S08000019,,65 - 74,,All,d,Emergency,,70,143.5,-51.2
20200419,S08000019,,75 - 84,,All,d,Emergency,,65,146,-55.5
20200419,S08000019,,85 and over,,All,d,Emergency,,56,90.5,-38.1
20200419,S08000019,,All ages,d,All,d,Emergency,,401,850.5,-52.9
20200419,S08000019,,All ages,d,Female,,Emergency,,213,416,-48.8
20200419,S08000019,,All ages,d,Male,,Emergency,,188,431,-56.4
20200419,S08000020,,Under 5,,All,d,Emergency,,39,79,-50.6
20200419,S08000020,,May-14,,All,d,Emergency,,32,48,-33.3
20200419,S08000020,,15 - 44,,All,d,Emergency,,143,197.5,-27.6
20200419,S08000020,,45 - 64,,All,d,Emergency,,159,236,-32.6
20200419,S08000020,,65 - 74,,All,d,Emergency,,134,151.5,-11.6
20200419,S08000020,,75 - 84,,All,d,Emergency,,121,178,-32
20200419,S08000020,,85 and over,,All,d,Emergency,,108,116,-6.9
20200419,S08000020,,All ages,d,All,d,Emergency,,736,1006,-26.8
20200419,S08000020,,All ages,d,Female,,Emergency,,366,492,-25.6
20200419,S08000020,,All ages,d,Male,,Emergency,,368,496,-25.8
20200419,S08000022,,Under 5,,All,d,Emergency,,17,36,-52.8
20200419,S08000022,,May-14,,All,d,Emergency,,10,20,-50
20200419,S08000022,,15 - 44,,All,d,Emergency,,65,116.5,-44.2
20200419,S08000022,,45 - 64,,All,d,Emergency,,78,133.5,-41.6
20200419,S08000022,,65 - 74,,All,d,Emergency,,72,114.5,-37.1
20200419,S08000022,,75 - 84,,All,d,Emergency,,64,126,-49.2
20200419,S08000022,,85 and over,,All,d,Emergency,,43,65.5,-34.4
20200419,S08000022,,All ages,d,All,d,Emergency,,349,612,-43
20200419,S08000022,,All ages,d,Female,,Emergency,,169,304,-44.4
20200419,S08000022,,All ages,d,Male,,Emergency,,176,290,-39.3
20200419,S08000024,,Under 5,,All,d,Emergency,,63,115,-45.2
20200419,S08000024,,May-14,,All,d,Emergency,,18,55.5,-67.6
20200419,S08000024,,15 - 44,,All,d,Emergency,,218,336,-35.1
20200419,S08000024,,45 - 64,,All,d,Emergency,,308,371.5,-17.1
20200419,S08000024,,65 - 74,,All,d,Emergency,,183,265.5,-31.1
20200419,S08000024,,75 - 84,,All,d,Emergency,,182,271.5,-33
20200419,S08000024,,85 and over,,All,d,Emergency,,110,190.5,-42.3
20200419,S08000024,,All ages,d,All,d,Emergency,,1082,1605.5,-32.6
20200419,S08000024,,All ages,d,Female,,Emergency,,539,791.5,-31.9
20200419,S08000024,,All ages,d,Male,,Emergency,,529,778.5,-32
20200419,S08000025,,All ages,d,All,d,Emergency,,18,24.5,-26.5
20200419,S08000025,,All ages,d,Female,,Emergency,,8,13.5,-40.7
20200419,S08000025,,All ages,d,Male,,Emergency,,10,11,-9.1
20200419,S08000026,,15 - 44,,All,d,Emergency,,6,5,20
20200419,S08000026,,45 - 64,,All,d,Emergency,,5,5.5,-9.1
20200419,S08000026,,All ages,d,All,d,Emergency,,24,33.5,-28.4
20200419,S08000026,,All ages,d,Female,,Emergency,,13,15.5,-16.1
20200419,S08000026,,All ages,d,Male,,Emergency,,11,17,-35.3
20200419,S08000028,,15 - 44,,All,d,Emergency,,5,5.5,-9.1
20200419,S08000028,,65 - 74,,All,d,Emergency,,8,15,-46.7
20200419,S08000028,,75 - 84,,All,d,Emergency,,5,14,-64.3
20200419,S08000028,,85 and over,,All,d,Emergency,,5,8.5,-41.2
20200419,S08000028,,All ages,d,All,d,Emergency,,28,54,-48.1
20200419,S08000028,,All ages,d,Female,,Emergency,,13,18.5,-29.7
20200419,S08000028,,All ages,d,Male,,Emergency,,15,35,-57.1
20200419,S08000029,,Under 5,,All,d,Emergency,,31,56,-44.6
20200419,S08000029,,May-14,,All,d,Emergency,,22,31,-29
20200419,S08000029,,15 - 44,,All,d,Emergency,,90,178.5,-49.6
20200419,S08000029,,45 - 64,,All,d,Emergency,,123,188,-34.6
20200419,S08000029,,65 - 74,,All,d,Emergency,,86,147.5,-41.7
20200419,S08000029,,75 - 84,,All,d,Emergency,,98,148.5,-34
20200419,S08000029,,85 and over,,All,d,Emergency,,57,98.5,-42.1
20200419,S08000029,,All ages,d,All,d,Emergency,,507,848,-40.2
20200419,S08000029,,All ages,d,Female,,Emergency,,247,442,-44.1
20200419,S08000029,,All ages,d,Male,,Emergency,,256,400.5,-36.1
20200419,S08000030,,Under 5,,All,d,Emergency,,27,62.5,-56.8
20200419,S08000030,,May-14,,All,d,Emergency,,19,44.5,-57.3
20200419,S08000030,,15 - 44,,All,d,Emergency,,125,191.5,-34.7
20200419,S08000030,,45 - 64,,All,d,Emergency,,183,237,-22.8
20200419,S08000030,,65 - 74,,All,d,Emergency,,116,164,-29.3
20200419,S08000030,,75 - 84,,All,d,Emergency,,134,165,-18.8
20200419,S08000030,,85 and over,,All,d,Emergency,,106,127.5,-16.9
20200419,S08000030,,All ages,d,All,d,Emergency,,710,992,-28.4
20200419,S08000030,,All ages,d,Female,,Emergency,,368,511.5,-28.1
20200419,S08000030,,All ages,d,Male,,Emergency,,337,475.5,-29.1
20200419,S08000031,,Under 5,,All,d,Emergency,,86,168.5,-49
20200419,S08000031,,May-14,,All,d,Emergency,,43,90.5,-52.5
20200419,S08000031,,15 - 44,,All,d,Emergency,,387,600.5,-35.6
20200419,S08000031,,45 - 64,,All,d,Emergency,,515,691,-25.5
20200419,S08000031,,65 - 74,,All,d,Emergency,,265,419,-36.8
20200419,S08000031,,75 - 84,,All,d,Emergency,,272,479,-43.2
20200419,S08000031,,85 and over,,All,d,Emergency,,193,294,-34.4
20200419,S08000031,,All ages,d,All,d,Emergency,,1761,2742.5,-35.8
20200419,S08000031,,All ages,d,Female,,Emergency,,887,1342.5,-33.9
20200419,S08000031,,All ages,d,Male,,Emergency,,868,1382,-37.2
20200419,S08000032,,Under 5,,All,d,Emergency,,24,78.5,-69.4
20200419,S08000032,,May-14,,All,d,Emergency,,27,44,-38.6
20200419,S08000032,,15 - 44,,All,d,Emergency,,180,324,-44.4
20200419,S08000032,,45 - 64,,All,d,Emergency,,230,415.5,-44.6
20200419,S08000032,,65 - 74,,All,d,Emergency,,154,239,-35.6
20200419,S08000032,,75 - 84,,All,d,Emergency,,144,261.5,-44.9
20200419,S08000032,,85 and over,,All,d,Emergency,,65,109,-40.4
20200419,S08000032,,All ages,d,All,d,Emergency,,824,1471.5,-44
20200419,S08000032,,All ages,d,Female,,Emergency,,411,749.5,-45.2
20200419,S08000032,,All ages,d,Male,,Emergency,,410,714,-42.6
20200419,S92000003,d,Under 5,,All,d,Emergency,,359,797,-55
20200419,S92000003,d,May-14,,All,d,Emergency,,219,461,-52.5
20200419,S92000003,d,15 - 44,,All,d,Emergency,,1445,2412.5,-40.1
20200419,S92000003,d,45 - 64,,All,d,Emergency,,1934,2847.5,-32.1
20200419,S92000003,d,65 - 74,,All,d,Emergency,,1236,1947.5,-36.5
20200419,S92000003,d,75 - 84,,All,d,Emergency,,1247,2110.5,-40.9
20200419,S92000003,d,85 and over,,All,d,Emergency,,856,1274.5,-32.8
20200419,S92000003,d,All ages,d,All,d,Emergency,,7296,11850.5,-38.4
20200419,S92000003,d,All ages,d,Female,,Emergency,,3646,5929,-38.5
20200419,S92000003,d,All ages,d,Male,,Emergency,,3609,5797.5,-37.7
20200426,S08000015,,Under 5,,All,d,Emergency,,30,79.5,-62.3
20200426,S08000015,,May-14,,All,d,Emergency,,20,58.5,-65.8
20200426,S08000015,,15 - 44,,All,d,Emergency,,127,188.5,-32.6
20200426,S08000015,,45 - 64,,All,d,Emergency,,186,245.5,-24.2
20200426,S08000015,,65 - 74,,All,d,Emergency,,114,170,-32.9
20200426,S08000015,,75 - 84,,All,d,Emergency,,116,180.5,-35.7
20200426,S08000015,,85 and over,,All,d,Emergency,,71,90,-21.1
20200426,S08000015,,All ages,d,All,d,Emergency,,664,1012.5,-34.4
20200426,S08000015,,All ages,d,Female,,Emergency,,338,515,-34.4
20200426,S08000015,,All ages,d,Male,,Emergency,,326,491.5,-33.7
20200426,S08000016,,Under 5,,All,d,Emergency,,14,21.5,-34.9
20200426,S08000016,,May-14,,All,d,Emergency,,6,14.5,-58.6
20200426,S08000016,,15 - 44,,All,d,Emergency,,14,28.5,-50.9
20200426,S08000016,,45 - 64,,All,d,Emergency,,33,51.5,-35.9
20200426,S08000016,,65 - 74,,All,d,Emergency,,21,41,-48.8
20200426,S08000016,,75 - 84,,All,d,Emergency,,37,44,-15.9
20200426,S08000016,,85 and over,,All,d,Emergency,,31,35,-11.4
20200426,S08000016,,All ages,d,All,d,Emergency,,156,236,-33.9
20200426,S08000016,,All ages,d,Female,,Emergency,,74,113.5,-34.8
20200426,S08000016,,All ages,d,Male,,Emergency,,82,121.5,-32.5
20200426,S08000017,,Under 5,,All,d,Emergency,,17,29.5,-42.4
20200426,S08000017,,May-14,,All,d,Emergency,,5,17,-70.6
20200426,S08000017,,15 - 44,,All,d,Emergency,,34,53,-35.8
20200426,S08000017,,45 - 64,,All,d,Emergency,,49,73,-32.9
20200426,S08000017,,65 - 74,,All,d,Emergency,,41,60.5,-32.2
20200426,S08000017,,75 - 84,,All,d,Emergency,,52,76,-31.6
20200426,S08000017,,85 and over,,All,d,Emergency,,27,33,-18.2
20200426,S08000017,,All ages,d,All,d,Emergency,,225,342,-34.2
20200426,S08000017,,All ages,d,Female,,Emergency,,106,163,-35
20200426,S08000017,,All ages,d,Male,,Emergency,,119,174.5,-31.8
20200426,S08000019,,Under 5,,All,d,Emergency,,14,78,-82.1
20200426,S08000019,,May-14,,All,d,Emergency,,13,52,-75
20200426,S08000019,,15 - 44,,All,d,Emergency,,77,207.5,-62.9
20200426,S08000019,,45 - 64,,All,d,Emergency,,112,215.5,-48
20200426,S08000019,,65 - 74,,All,d,Emergency,,73,161,-54.7
20200426,S08000019,,75 - 84,,All,d,Emergency,,87,159,-45.3
20200426,S08000019,,85 and over,,All,d,Emergency,,56,90,-37.8
20200426,S08000019,,All ages,d,All,d,Emergency,,432,963,-55.1
20200426,S08000019,,All ages,d,Female,,Emergency,,215,457,-53
20200426,S08000019,,All ages,d,Male,,Emergency,,217,505,-57
20200426,S08000020,,Under 5,,All,d,Emergency,,38,73,-47.9
20200426,S08000020,,May-14,,All,d,Emergency,,20,46.5,-57
20200426,S08000020,,15 - 44,,All,d,Emergency,,134,202,-33.7
20200426,S08000020,,45 - 64,,All,d,Emergency,,175,213.5,-18
20200426,S08000020,,65 - 74,,All,d,Emergency,,141,153.5,-8.1
20200426,S08000020,,75 - 84,,All,d,Emergency,,172,157.5,9.2
20200426,S08000020,,85 and over,,All,d,Emergency,,130,128.5,1.2
20200426,S08000020,,All ages,d,All,d,Emergency,,810,974.5,-16.9
20200426,S08000020,,All ages,d,Female,,Emergency,,393,479,-18
20200426,S08000020,,All ages,d,Male,,Emergency,,408,477.5,-14.6
20200426,S08000022,,Under 5,,All,d,Emergency,,20,31,-35.5
20200426,S08000022,,May-14,,All,d,Emergency,,17,24.5,-30.6
20200426,S08000022,,15 - 44,,All,d,Emergency,,60,110,-45.5
20200426,S08000022,,45 - 64,,All,d,Emergency,,108,138.5,-22
20200426,S08000022,,65 - 74,,All,d,Emergency,,54,106.5,-49.3
20200426,S08000022,,75 - 84,,All,d,Emergency,,80,98,-18.4
20200426,S08000022,,85 and over,,All,d,Emergency,,33,69.5,-52.5
20200426,S08000022,,All ages,d,All,d,Emergency,,372,578,-35.6
20200426,S08000022,,All ages,d,Female,,Emergency,,190,270,-29.6
20200426,S08000022,,All ages,d,Male,,Emergency,,179,277,-35.4
20200426,S08000024,,Under 5,,All,d,Emergency,,57,114,-50
20200426,S08000024,,May-14,,All,d,Emergency,,28,71,-60.6
20200426,S08000024,,15 - 44,,All,d,Emergency,,243,345,-29.6
20200426,S08000024,,45 - 64,,All,d,Emergency,,290,375,-22.7
20200426,S08000024,,65 - 74,,All,d,Emergency,,208,258.5,-19.5
20200426,S08000024,,75 - 84,,All,d,Emergency,,209,267,-21.7
20200426,S08000024,,85 and over,,All,d,Emergency,,138,176,-21.6
20200426,S08000024,,All ages,d,All,d,Emergency,,1173,1606.5,-27
20200426,S08000024,,All ages,d,Female,,Emergency,,556,792,-29.8
20200426,S08000024,,All ages,d,Male,,Emergency,,602,789,-23.7
20200426,S08000025,,15 - 44,,All,d,Emergency,,7,4.5,55.6
20200426,S08000025,,45 - 64,,All,d,Emergency,,5,5.5,-9.1
20200426,S08000025,,75 - 84,,All,d,Emergency,,6,9.5,-36.8
20200426,S08000025,,All ages,d,All,d,Emergency,,25,33,-24.2
20200426,S08000025,,All ages,d,Female,,Emergency,,10,18.5,-45.9
20200426,S08000025,,All ages,d,Male,,Emergency,,15,13.5,11.1
20200426,S08000026,,15 - 44,,All,d,Emergency,,7,8,-12.5
20200426,S08000026,,45 - 64,,All,d,Emergency,,5,8,-37.5
20200426,S08000026,,65 - 74,,All,d,Emergency,,7,7,0
20200426,S08000026,,75 - 84,,All,d,Emergency,,5,11,-54.5
20200426,S08000026,,All ages,d,All,d,Emergency,,27,41,-34.1
20200426,S08000026,,All ages,d,Female,,Emergency,,14,18.5,-24.3
20200426,S08000026,,All ages,d,Male,,Emergency,,13,21.5,-39.5
20200426,S08000028,,45 - 64,,All,d,Emergency,,5,15,-66.7
20200426,S08000028,,65 - 74,,All,d,Emergency,,9,13,-30.8
20200426,S08000028,,75 - 84,,All,d,Emergency,,11,12,-8.3
20200426,S08000028,,85 and over,,All,d,Emergency,,5,2.5,100
20200426,S08000028,,All ages,d,All,d,Emergency,,33,56.5,-41.6
20200426,S08000028,,All ages,d,Female,,Emergency,,16,27,-40.7
20200426,S08000028,,All ages,d,Male,,Emergency,,16,28.5,-43.9
20200426,S08000029,,Under 5,,All,d,Emergency,,31,60.5,-48.8
20200426,S08000029,,May-14,,All,d,Emergency,,14,32,-56.2
20200426,S08000029,,15 - 44,,All,d,Emergency,,86,167.5,-48.7
20200426,S08000029,,45 - 64,,All,d,Emergency,,112,177.5,-36.9
20200426,S08000029,,65 - 74,,All,d,Emergency,,73,135.5,-46.1
20200426,S08000029,,75 - 84,,All,d,Emergency,,96,165,-41.8
20200426,S08000029,,85 and over,,All,d,Emergency,,61,95,-35.8
20200426,S08000029,,All ages,d,All,d,Emergency,,473,833,-43.2
20200426,S08000029,,All ages,d,Female,,Emergency,,243,430.5,-43.6
20200426,S08000029,,All ages,d,Male,,Emergency,,229,400,-42.8
20200426,S08000030,,Under 5,,All,d,Emergency,,42,72.5,-42.1
20200426,S08000030,,May-14,,All,d,Emergency,,22,44,-50
20200426,S08000030,,15 - 44,,All,d,Emergency,,120,177,-32.2
20200426,S08000030,,45 - 64,,All,d,Emergency,,172,196.5,-12.5
20200426,S08000030,,65 - 74,,All,d,Emergency,,114,153.5,-25.7
20200426,S08000030,,75 - 84,,All,d,Emergency,,150,174.5,-14
20200426,S08000030,,85 and over,,All,d,Emergency,,115,134.5,-14.5
20200426,S08000030,,All ages,d,All,d,Emergency,,735,953,-22.9
20200426,S08000030,,All ages,d,Female,,Emergency,,364,459.5,-20.8
20200426,S08000030,,All ages,d,Male,,Emergency,,363,484,-25
20200426,S08000031,,Under 5,,All,d,Emergency,,96,148,-35.1
20200426,S08000031,,May-14,,All,d,Emergency,,55,90.5,-39.2
20200426,S08000031,,15 - 44,,All,d,Emergency,,452,555.5,-18.6
20200426,S08000031,,45 - 64,,All,d,Emergency,,520,655.5,-20.7
20200426,S08000031,,65 - 74,,All,d,Emergency,,302,417,-27.6
20200426,S08000031,,75 - 84,,All,d,Emergency,,333,451.5,-26.2
20200426,S08000031,,85 and over,,All,d,Emergency,,230,265.5,-13.4
20200426,S08000031,,All ages,d,All,d,Emergency,,1988,2583.5,-23.1
20200426,S08000031,,All ages,d,Female,,Emergency,,953,1300,-26.7
20200426,S08000031,,All ages,d,Male,,Emergency,,1022,1259,-18.8
20200426,S08000032,,Under 5,,All,d,Emergency,,36,85,-57.6
20200426,S08000032,,May-14,,All,d,Emergency,,23,52.5,-56.2
20200426,S08000032,,15 - 44,,All,d,Emergency,,206,302,-31.8
20200426,S08000032,,45 - 64,,All,d,Emergency,,306,403,-24.1
20200426,S08000032,,65 - 74,,All,d,Emergency,,160,241.5,-33.7
20200426,S08000032,,75 - 84,,All,d,Emergency,,160,273.5,-41.5
20200426,S08000032,,85 and over,,All,d,Emergency,,89,135.5,-34.3
20200426,S08000032,,All ages,d,All,d,Emergency,,980,1493,-34.4
20200426,S08000032,,All ages,d,Female,,Emergency,,501,743,-32.6
20200426,S08000032,,All ages,d,Male,,Emergency,,473,742.5,-36.3
20200426,S92000003,d,Under 5,,All,d,Emergency,,395,797,-50.4
20200426,S92000003,d,May-14,,All,d,Emergency,,225,505,-55.4
20200426,S92000003,d,15 - 44,,All,d,Emergency,,1569,2361,-33.5
20200426,S92000003,d,45 - 64,,All,d,Emergency,,2078,2773.5,-25.1
20200426,S92000003,d,65 - 74,,All,d,Emergency,,1320,1927,-31.5
20200426,S92000003,d,75 - 84,,All,d,Emergency,,1514,2079,-27.2
20200426,S92000003,d,85 and over,,All,d,Emergency,,992,1262.5,-21.4
20200426,S92000003,d,All ages,d,All,d,Emergency,,8093,11705.5,-30.9
20200426,S92000003,d,All ages,d,Female,,Emergency,,3973,5786.5,-31.3
20200426,S92000003,d,All ages,d,Male,,Emergency,,4064,5785,-29.7
20200503,S08000015,,Under 5,,All,d,Emergency,,44,72,-38.9
20200503,S08000015,,May-14,,All,d,Emergency,,21,37,-43.2
20200503,S08000015,,15 - 44,,All,d,Emergency,,151,192.5,-21.6
20200503,S08000015,,45 - 64,,All,d,Emergency,,207,248.5,-16.7
20200503,S08000015,,65 - 74,,All,d,Emergency,,139,177.5,-21.7
20200503,S08000015,,75 - 84,,All,d,Emergency,,142,180.5,-21.3
20200503,S08000015,,85 and over,,All,d,Emergency,,75,100.5,-25.4
20200503,S08000015,,All ages,d,All,d,Emergency,,779,1008.5,-22.8
20200503,S08000015,,All ages,d,Female,,Emergency,,387,506.5,-23.6
20200503,S08000015,,All ages,d,Male,,Emergency,,390,494,-21.1
20200503,S08000016,,Under 5,,All,d,Emergency,,11,15.5,-29
20200503,S08000016,,May-14,,All,d,Emergency,,5,14,-64.3
20200503,S08000016,,15 - 44,,All,d,Emergency,,13,24.5,-46.9
20200503,S08000016,,45 - 64,,All,d,Emergency,,31,47.5,-34.7
20200503,S08000016,,65 - 74,,All,d,Emergency,,29,38,-23.7
20200503,S08000016,,75 - 84,,All,d,Emergency,,24,39.5,-39.2
20200503,S08000016,,85 and over,,All,d,Emergency,,42,33.5,25.4
20200503,S08000016,,All ages,d,All,d,Emergency,,155,212.5,-27.1
20200503,S08000016,,All ages,d,Female,,Emergency,,83,122.5,-32.2
20200503,S08000016,,All ages,d,Male,,Emergency,,72,89.5,-19.6
20200503,S08000017,,Under 5,,All,d,Emergency,,14,25,-44
20200503,S08000017,,May-14,,All,d,Emergency,,8,17,-52.9
20200503,S08000017,,15 - 44,,All,d,Emergency,,38,52,-26.9
20200503,S08000017,,45 - 64,,All,d,Emergency,,60,75,-20
20200503,S08000017,,65 - 74,,All,d,Emergency,,43,52.5,-18.1
20200503,S08000017,,75 - 84,,All,d,Emergency,,54,71,-23.9
20200503,S08000017,,85 and over,,All,d,Emergency,,25,46,-45.7
20200503,S08000017,,All ages,d,All,d,Emergency,,242,338.5,-28.5
20200503,S08000017,,All ages,d,Female,,Emergency,,131,172.5,-24.1
20200503,S08000017,,All ages,d,Male,,Emergency,,111,163.5,-32.1
20200503,S08000019,,Under 5,,All,d,Emergency,,19,75.5,-74.8
20200503,S08000019,,May-14,,All,d,Emergency,,12,37.5,-68
20200503,S08000019,,15 - 44,,All,d,Emergency,,104,169.5,-38.6
20200503,S08000019,,45 - 64,,All,d,Emergency,,103,223,-53.8
20200503,S08000019,,65 - 74,,All,d,Emergency,,87,133.5,-34.8
20200503,S08000019,,75 - 84,,All,d,Emergency,,84,166,-49.4
20200503,S08000019,,85 and over,,All,d,Emergency,,55,104.5,-47.4
20200503,S08000019,,All ages,d,All,d,Emergency,,464,909.5,-49
20200503,S08000019,,All ages,d,Female,,Emergency,,225,435,-48.3
20200503,S08000019,,All ages,d,Male,,Emergency,,239,474,-49.6
20200503,S08000020,,Under 5,,All,d,Emergency,,44,88,-50
20200503,S08000020,,May-14,,All,d,Emergency,,26,43.5,-40.2
20200503,S08000020,,15 - 44,,All,d,Emergency,,216,189.5,14
20200503,S08000020,,45 - 64,,All,d,Emergency,,208,211.5,-1.7
